GENE,Control,Treatment,FDR,AveExpr,P value,CRTL1,CTRL2,CTRL3,T1,T2,T3,CRTL1 CPM,CTRL2 CPM,CTRL3 CPM,T1 CPM,T2 CPM,T3 CPM
mltD,0,-1.3395323182637,0.000938735903224176,7.2274310839324,0.0000997643015350779,10594,6231,4094,1675,1840,3297,210.305,276.509,208.965,74.593,92.981,134.243
arcD,0,-1.62564805982903,0.000938735903224176,9.62582319701064,0.0000997197572119293,93249,34385,17397,10470,8814,11465,1851.118,1525.880,887.975,466.264,445.400,466.817
nosD,0,-1.10112213636629,0.000942667535700176,2.99946816683419,0.000100381578158276,562,339,167,115,116,147,11.156,15.044,8.524,5.121,5.862,5.985
,0,1.01766587310815,0.000942667535700176,4.69778018177509,0.000100463152187454,809,442,339,681,848,1054,16.060,19.614,17.303,30.327,42.852,42.915
,0,-1.03092578719689,0.000949183315590473,5.30594705524152,0.000101299039195525,2439,1577,940,533,572,841,48.417,69.981,47.979,23.736,28.905,34.243
,0,-1.40247794662438,0.000950891941579344,4.28281645421708,0.000101623121495363,1551,928,440,314,289,228,30.789,41.181,22.458,13.983,14.604,9.283
,0,1.11650623701715,0.000954519005550425,3.46336368998516,0.000102153025187838,325,232,110,408,334,382,6.452,10.295,5.615,18.170,16.878,15.554
dsbC,0,-1.06252409648467,0.000959593730953758,7.19289307077763,0.000103268247689464,8851,5727,3714,1960,2233,2887,175.704,254.143,189.569,87.285,112.841,117.549
rrmA,0,-1.48155754885002,0.000959593730953758,3.67989936322939,0.000103033443628489,1195,643,256,157,149,231,23.722,28.534,13.067,6.992,7.529,9.406
,0,-1.06104385701136,0.000972329485025489,4.22311761525155,0.000104783755801674,1226,660,484,297,322,273,24.338,29.288,24.704,13.226,16.272,11.116
,0,1.18117157154091,0.000976115261417503,5.60856167325848,0.00010533722600481,1600,767,556,2165,1289,1715,31.762,34.037,28.379,96.415,65.137,69.829
,0,1.72217040137931,0.000980752773564504,3.24728186459901,0.000105983866572405,264,178,58,426,269,560,5.241,7.899,2.960,18.971,13.593,22.801
,0,-1.54359637568499,0.000981314978082463,3.50186002694003,0.000106722824050536,1032,632,221,152,132,175,20.487,28.046,11.280,6.769,6.670,7.125
,0,-1.39249750419927,0.000981314978082463,2.46288868200475,0.000106447260307641,395,296,120,88,64,84,7.841,13.135,6.125,3.919,3.234,3.420
anr,0,-1.16975926869769,0.000981314978082463,9.08062533372059,0.000106922231178757,35808,20515,14604,7619,8504,8794,710.837,910.380,745.415,339.299,429.735,358.063
rhtA,0,-1.03007890626233,0.000981314978082463,4.28749430143227,0.000106889620413679,1310,753,441,255,302,399,26.005,33.415,22.509,11.356,15.261,16.246
coaC,0,-1.18017420639477,0.000981314978082463,6.08924963328579,0.000106207537034693,4500,2811,1702,809,941,1472,89.331,124.742,86.873,36.027,47.552,59.935
accC,0,-1.65453076164929,0.000988132237350675,9.17823935452249,0.000107812311483186,61099,30247,12176,6638,6128,10022,1212.898,1342.251,621.485,295.612,309.668,408.063
,0,1.03535225677017,0.000988461104960057,2.42441917376971,0.000107995526894578,178,93,62,190,167,174,3.534,4.127,3.165,8.461,8.439,7.085
gyrA,0,-1.42369012335539,0.000990199807895315,9.18402188768713,0.000108480676524528,51789,27231,12582,7282,6980,10419,1028.082,1208.412,642.208,324.292,352.722,424.227
,0,1.32732384608071,0.00100033558810922,1.23352811706218,0.000109889302196527,74,29,29,95,77,85,1.469,1.287,1.480,4.231,3.891,3.461
argG,0,-1.19519508968541,0.00100160893096673,7.73475762258869,0.00011017847533961,15482,8584,5088,2566,3126,4177,307.339,380.926,259.701,114.273,157.967,170.074
pstC,0,-1.3507853940655,0.00100200161034119,5.65047990754556,0.000110371022513361,3947,2621,1013,754,572,860,78.353,116.310,51.705,33.578,28.905,35.016
purA,0,-1.35327285950312,0.00100792607719318,7.89535768558161,0.000111324075599962,19938,11781,4822,3205,3049,3992,395.796,522.797,246.124,142.729,154.076,162.541
amiC_2,0,1.11856856872417,0.00101000911197457,4.83855812016755,0.000111936937227266,945,583,265,1005,871,1037,18.760,25.871,13.526,44.756,44.014,42.223
,0,1.58821636168249,0.00101000911197457,5.21177106702691,0.000111710830510769,993,585,334,1765,837,2185,19.712,25.960,17.048,78.601,42.296,88.966
,0,1.0297367029182,0.00101000911197457,5.88130116047404,0.000112096389813623,1870,1106,682,2038,1961,1802,37.122,49.080,34.811,90.759,99.096,73.371
gdhA,0,-1.34797188387367,0.00101000911197457,5.15461392689015,0.000112213587346697,3003,1562,793,406,429,762,59.614,69.316,40.476,18.081,21.679,31.026
trmD,0,-1.3629388260067,0.00102163946019747,8.09439719217862,0.000113752373940604,20013,13549,6256,3453,3130,5515,397.285,601.255,319.318,153.774,158.169,224.553
lptA_2,0,-1.05066272196644,0.00102450105719607,7.71821508702049,0.000114223698134247,13832,7039,5701,3063,2916,4266,274.584,312.365,290.990,136.406,147.355,173.697
,0,1.03022425497432,0.00102525520617321,3.75092173116918,0.000114460597618682,471,220,160,494,336,520,9.350,9.763,8.167,21.999,16.979,21.173
,0,1.18744311973972,0.00103758832751718,6.74091297726303,0.000116456105324256,2718,1711,1506,3350,3034,5099,53.956,75.928,76.869,149.187,153.318,207.614
,0,-1.04246240472426,0.00104402082639144,4.48565387513719,0.000117333686555246,1284,821,629,305,311,485,25.489,36.433,32.105,13.583,15.716,19.748
,0,1.27951116870365,0.00105147855115949,2.2956047093462,0.00011849773925791,158,94,40,189,138,213,3.137,4.171,2.042,8.417,6.974,8.673
,0,1.52167596682369,0.00105213252664302,7.44674269390492,0.000118872627097244,5525,3142,1295,7220,6891,6113,109.679,139.430,66.099,321.531,348.224,248.901
,0,1.79875249363664,0.00105513699248462,8.54294658888851,0.000119945973666411,10243,3217,4809,16326,12396,20367,203.337,142.759,245.460,727.051,626.410,829.277
,0,1.57066304836376,0.00105513699248462,2.94597888956999,0.000119998438704094,201,148,58,327,352,251,3.990,6.568,2.960,14.562,17.788,10.220
,0,-2.02352417471035,0.00105771890742281,7.58721103133486,0.000120449730998812,15463,6773,10755,1622,1817,3694,306.961,300.561,548.955,72.233,91.819,150.407
flgH,0,-1.39113704953392,0.00106449958516577,5.73052314334328,0.000121697895636034,4447,2422,1201,700,902,664,88.279,107.479,61.301,31.173,45.581,27.036
,0,-1.32899339945767,0.00106691501184763,7.29278822785602,0.000122451119261094,10233,4974,5898,2210,1849,2938,203.139,220.728,301.045,98.419,93.436,119.626
,0,-1.05489152606013,0.00106859159083367,5.35035483701796,0.000122855333385127,3173,1528,850,597,642,706,62.988,67.807,43.386,26.586,32.442,28.746
,0,1.51190289768928,0.00106859159083367,4.45189851817094,0.000122962096903204,527,238,350,902,670,999,10.462,10.562,17.865,40.169,33.857,40.676
,0,1.17004209744462,0.00107111021413534,4.46082239349003,0.000123411565885619,773,410,198,653,785,855,15.345,18.194,10.106,29.080,39.669,34.813
bolA,0,-1.05658454942353,0.0010717962414349,5.1738829282981,0.000123650363820333,2445,1463,793,471,539,743,48.537,64.923,40.476,20.975,27.237,30.253
glyQ,0,-1.47835459182645,0.00107595064722222,5.93172578982158,0.000124290021105563,5898,2747,1340,707,642,1271,117.083,121.902,68.396,31.485,32.442,51.751
,0,1.15454484033141,0.00107759845654726,8.09778918679215,0.00012464099005525,8693,5150,2789,8705,7706,12244,172.568,228.538,142.356,387.663,389.409,498.535
aer,0,-1.48005095223452,0.00108213697067241,9.24815472792313,0.000125327235983375,59056,26138,14057,9350,8026,7535,1172.341,1159.908,717.495,416.387,405.580,306.800
ivy_2,0,1.38875900234765,0.00108310792007232,7.20403804416794,0.000125601127115258,4722,2407,1340,5326,3706,8288,93.738,106.814,68.396,237.185,187.276,337.460
,0,-1.13540623911436,0.00111622704160776,7.32708426230797,0.000129817377371642,11699,6898,3398,2193,2253,3068,232.241,306.108,173.440,97.662,113.851,124.919
lolE_1,0,-1.0297642984803,0.00112325386057187,6.15173285622089,0.000130926295866329,4295,2550,1902,967,997,1558,85.262,113.160,97.082,43.064,50.382,63.437
lipC,0,1.18821222897384,0.00113094847500184,2.78418697267888,0.000131991750771567,242,127,59,262,201,266,4.804,5.636,3.011,11.668,10.157,10.831
rpiA,0,-1.06887046545681,0.00113703362347357,6.20082940711976,0.000132871420599684,5019,2828,1714,947,1053,1582,99.634,125.496,87.486,42.173,53.211,64.414
,0,1.27528563769102,0.00113965626622987,4.53028754186842,0.00013334776702794,673,321,303,791,574,1236,13.360,14.245,15.466,35.226,29.006,50.326
,0,1.44582577194338,0.00114141891344259,3.0623391396708,0.000133724141595748,204,98,133,367,241,345,4.050,4.349,6.789,16.344,12.179,14.047
,0,1.10877978764523,0.0011424065929848,8.19771219929521,0.000134010133951265,9881,5219,3132,9018,8326,12814,196.151,231.600,159.863,401.602,420.740,521.744
lysS,0,-1.51329767405062,0.00115025746115547,7.13277813074713,0.000135273980749987,12360,6824,3222,1668,1368,2987,245.363,302.824,164.457,74.282,69.129,121.621
acsA,0,1.36794954630988,0.00115274223511643,10.0279091246037,0.000135909838720688,28844,17848,10717,29657,42620,45059.9,572.592,792.029,547.015,1320.725,2153.726,1834.690
ccmF,0,-1.13384391627055,0.00116931744395871,7.14832357136807,0.000138212659570615,10874,5908,2950,2183,1791,2667,215.864,262.175,150.573,97.216,90.505,108.591
ribA,0,-1.06678127047563,0.00116969216288326,6.35714214869757,0.000138431297857998,5067,2537,2571,1195,1177,1582,100.587,112.583,131.229,53.217,59.478,64.414
flgL,0,-1.02235333516729,0.00117610028593622,7.39836642301966,0.000139698455212472,11960,5715,4116,2903,2531,2705,237.422,253.611,210.088,129.280,127.900,110.139
,0,-1.13628851994152,0.00117781570729943,5.44624104821089,0.000140094937311812,3433,1830,873,648,668,700,68.150,81.209,44.560,28.858,33.756,28.502
,0,-1.46604839660232,0.00117900927936044,1.26801142942389,0.000140532959124061,184,126,54,28,27,47,3.653,5.591,2.756,1.247,1.364,1.914
,0,1.27224519136452,0.00117914391186957,7.02847329820397,0.000140780186824791,3923,1668,1816,4589,4948,4449,77.877,74.020,92.692,204.363,250.038,181.149
cifR_1,0,1.44197819409732,0.00118452459987014,5.19307661860613,0.000141599154731831,1140,700,274,1656,1276,1254,22.631,31.063,13.985,73.747,64.480,51.059
,0,1.33074479135148,0.00118823707153872,6.75243805118327,0.000142861287386201,2847,1439,1511,3424,3061,5869,56.517,63.858,77.124,152.482,154.682,238.966
,0,-1.0907286090576,0.00118823707153872,4.75860229600052,0.000142791400323364,1804,1176,583,367,364,575,35.812,52.187,29.757,16.344,18.394,23.412
,0,-1.05115320830698,0.00118823707153872,4.20149244916035,0.000142928501525078,1143,581,560,265,245,387,22.690,25.783,28.583,11.801,12.381,15.757
,0,1.07858944029302,0.00119199442537751,7.17860621509486,0.000143558130228801,5306,2278,1668,5013,4736,4683,105.331,101.089,85.138,223.246,239.325,190.676
ftsE,0,-1.00546100261617,0.00120638907876219,6.40867904965619,0.000147449552032344,5543,3019,2087,1304,1074,1863,110.036,133.972,106.524,58.071,54.273,75.855
pchR,0,1.42860275855751,0.00120638907876219,2.37866406988994,0.00014713891076664,132,81,60,177,132,312,2.620,3.594,3.063,7.882,6.670,12.704
dxs,0,-1.10383747299564,0.00120638907876219,7.6666172679354,0.000147419083469624,14662,8247,4432,2783,2823,4053,291.060,365.972,226.217,123.936,142.655,165.025
,0,1.07121986120445,0.00120638907876219,3.69049458816859,0.000147240854411196,398,225,157,504,410,383,7.901,9.985,8.014,22.445,20.719,15.594
pscF,0,-1.04514079229961,0.00120638907876219,1.90858909636875,0.000146996246226828,247,125,101,66,49,65,4.903,5.547,5.155,2.939,2.476,2.647
grx,0,-1.33403807044392,0.00120638907876219,3.98659085976988,0.000147271850407708,966,623,531,170,199,353,19.176,27.646,27.103,7.571,10.056,14.373
,0,-1.04428125531122,0.0012085105329142,6.65032264733015,0.000148069109860705,6314,3740,2535,1338,1406,2211,125.341,165.967,129.391,59.586,71.050,90.025
,0,-1.02259829046531,0.00122777698744567,4.82676291474941,0.000150795683060849,1739,947,802,366,447,584,34.521,42.024,40.936,16.299,22.588,23.779
,0,1.74203803848702,0.00123523838373481,2.51688885278617,0.000152080963751082,168,95,36,233,158,392,3.335,4.216,1.838,10.376,7.984,15.961
,0,1.32110532286046,0.00123523838373481,4.60630609594216,0.000152072934257007,553,337,395,952,767,938,10.978,14.955,20.162,42.396,38.759,38.192
sdhB,0,-1.27242431603267,0.00123523838373481,8.63049665666356,0.00015239911980953,33071,17350,8348,5532,4854,7309,656.504,769.929,426.097,246.358,245.288,297.598
pilA,0,-2.20216238156242,0.00124021145925011,12.2131669382914,0.000153616891136807,402868,154926,329441,50355,52076,51584,7997.473,6875.046,16815.276,2242.476,2631.569,2100.330
,0,1.44212331522989,0.00125336709643953,5.78827031232546,0.000155620031500094,1911,1017,391,2278,1754,2271,37.936,45.131,19.957,101.447,88.635,92.468
,0,-1.14786129550318,0.00125399359080854,5.81708602902335,0.000155884730173546,3586,1997,1640,742,689,1295,71.187,88.620,83.709,33.044,34.817,52.728
,0,-1.49266415793677,0.00125596115024837,8.25484170493354,0.00015660241566758,24464,9911,10972,3589,3201,6448,485.643,439.814,560.031,159.830,161.757,262.541
,0,1.05684865656389,0.00125596115024837,1.82817099898523,0.000156694418860085,126,54,42,108,115,132,2.501,2.396,2.144,4.810,5.811,5.375
rimM,0,-1.37191771182346,0.00125995015694835,8.08979416561222,0.000157805382625532,19064,14221,6236,3232,3268,5555,378.446,631.076,318.297,143.932,165.143,226.181
,0,1.14572070436133,0.00125995015694835,5.62491951699762,0.000157939794603304,1211,834,717,1427,1495,2263,24.040,37.010,36.597,63.549,75.547,92.142
ispD,0,-1.00275034347692,0.00126049171134463,4.49928681261944,0.000158383442042559,1590,822,503,353,393,354,31.564,36.477,25.674,15.720,19.860,14.414
yaeQ,0,-1.20207046533216,0.00126079621543703,3.56110243200667,0.00015860962972557,787,532,275,145,146,266,15.623,23.608,14.037,6.457,7.378,10.831
pchE,0,1.70296600567566,0.0012672823569687,4.86696706445468,0.000159614486754889,758,504,219,940,844,2246,15.047,22.366,11.178,41.861,42.650,91.450
gcvR,0,-1.1797888679221,0.00127160361648819,4.98897581493776,0.000160348287307946,2214,1310,756,369,426,719,43.951,58.133,38.588,16.433,21.527,29.275
aceF,0,-1.5601887715432,0.00129314121399423,8.20559593355642,0.00016364240433464,31397,15466,5622,3691,3527,4518,623.273,686.324,286.957,164.373,178.231,183.958
kdsB,0,-1.25432305289142,0.00130272601008667,5.62142122135441,0.000165243677833321,3990,2326,964,642,640,937,79.207,103.219,49.204,28.590,32.341,38.152
yohK_2,0,-1.22423549285802,0.00130494959973437,3.71102342673713,0.000165914742670058,1060,511,294,168,237,191,21.042,22.676,15.006,7.482,11.976,7.777
lysA,0,-1.01110808106232,0.0013107201057159,7.39203052270129,0.000166843787491635,11336,6315,3825,2302,2656,3253,225.035,280.236,195.235,102.516,134.216,132.451
,0,1.11954584868539,0.00131927255877485,3.31047702984015,0.000168522370378603,309,150,131,361,352,296,6.134,6.656,6.686,16.077,17.788,12.052
fruR,0,-1.04129277372304,0.00132371953252806,5.39505275019874,0.000169682336857077,3037,1721,851,611,677,730,60.289,76.372,43.437,27.210,34.211,29.723
,0,1.05692762954083,0.00132371953252806,2.82789266330579,0.000169677209570937,237,129,76,274,214,224,4.705,5.725,3.879,12.202,10.814,9.121
,0,-1.36313598609683,0.00132569309839269,4.6116690646174,0.000170132919617843,1925,1344,469,343,331,374,38.214,59.642,23.939,15.275,16.726,15.228
flgD,0,-1.03518633429093,0.00132812258434452,5.98408080042647,0.000170642669206287,4171,2328,1540,866,1150,1046,82.800,103.308,78.604,38.566,58.113,42.590
,0,1.04242849669656,0.00133889716514708,3.53754651162902,0.000172426166446129,377,214,130,400,276,508,7.484,9.497,6.635,17.813,13.947,20.684
rhdA,0,-1.10355342884122,0.00133889716514708,5.13587278469521,0.000172310873672339,2365,1391,835,438,471,806,46.948,61.727,42.620,19.506,23.801,32.818
gatC,0,-1.20286156475871,0.00137392836058735,4.65034669280533,0.000177560581206007,1904,1083,540,322,302,559,37.797,48.060,27.563,14.340,15.261,22.761
prfA,0,-1.10878100208113,0.00137998803563466,5.70548802766001,0.000178746400799899,3546,2009,1267,684,651,1216,70.393,89.152,64.670,30.461,32.897,49.511
ygiF,0,-1.08565699628066,0.00138442938789718,5.81239055496751,0.000179797371244878,3839,2576,1121,849,782,1036,76.209,114.313,57.218,37.809,39.517,42.182
trxB2,0,1.04692620059876,0.00138515479983837,6.10563890468818,0.000180241487592622,2076.15,1486,713,2018.3,2060,2824.33,41.214,65.943,36.393,89.882,104.098,114.997
gmd,0,1.02387592420337,0.00138602318189509,6.19884658490926,0.00018076766793236,2512,1382,795,2685,2277,2256,49.867,61.328,40.578,119.572,115.064,91.857
,0,-1.30544021348132,0.0013876422723622,9.44772736277127,0.00018139249856337,51881.1,30983,16574,9540,7766,14256,1029.910,1374.912,845.968,424.848,392.441,580.457
,0,1.345532307922,0.00139993946934711,3.29790556685325,0.000183896217071886,300,120,130,465,313,318,5.955,5.325,6.635,20.708,15.817,12.948
estX,0,-1.70913691495697,0.00139993946934711,3.30127226745588,0.000184460648517342,1043,547,199,101,99,193,20.705,24.274,10.157,4.498,5.003,7.858
sdhC,0,-1.70048595852076,0.00139993946934711,9.1492563823196,0.000184421175654578,38486,21017,25624,5574,6091,11556,763.999,932.657,1307.896,248.229,307.798,470.522
ftsY,0,-1.09791481360186,0.00140742406658282,6.88290985594277,0.000185866406765894,8141,5006,2553,1558,1637,2469,161.610,222.148,130.310,69.383,82.723,100.530
,0,1.15476872790276,0.00140742406658282,5.47639956040496,0.00018581058267444,1617,849,389,1591,1399,1585,32.100,37.675,19.855,70.853,70.696,64.536
cpg2,0,-1.36832875428219,0.00141181126966098,5.93852489045529,0.000187077093267046,5295,2879,1286,863,993,767,105.113,127.759,65.640,38.432,50.179,31.230
,0,-1.05861182298296,0.00141181126966098,4.89807613304434,0.000186960132300289,1612,1040,942,504,452,472,32.000,46.151,48.081,22.445,22.841,19.218
pchB,0,2.24052529692668,0.00141557087857466,1.34528815179276,0.000188006130958277,49,32,20,105,71,262,0.973,1.420,1.021,4.676,3.588,10.668
rmf,0,1.70082324469863,0.00141557087857466,13.1782725479313,0.000187979765064623,268401,100047,102106,448233,353539,354358,5328.122,4439.718,5211.678,19961.308,17865.468,14428.285
rbsR,0,1.46141160074579,0.00141557087857466,6.09060273758891,0.000188462670465244,2229,1303,484,2697,2644,2420,44.249,57.822,24.704,120.106,133.610,98.534
,0,1.33484356364396,0.00143332186887997,6.67142202554497,0.000191636565268346,2310,1481,1511,3415,2873,5360,45.857,65.721,77.124,152.081,145.182,218.241
rutB_1,0,1.08681278046637,0.00146081517867202,5.76783105191608,0.00019574792750427,1526,1175,583,2047,1688,1754,30.293,52.142,29.757,91.160,85.300,71.417
ureB,0,-1.05386496607494,0.00147030896777089,2.72718573223598,0.000197458396178502,483,257,138,117,84,119,9.588,11.405,7.044,5.210,4.245,4.845
,0,1.30711969424954,0.00147593138798872,6.39607819084342,0.000198433464296591,2154,1233,1153,3860,2910,2514,42.760,54.716,58.851,171.899,147.052,102.362
,0,-1.16122556574258,0.00147721657783993,5.1099941167769,0.000198826437589724,2793,1516,660,486,477,633,55.445,67.275,33.688,21.643,24.104,25.774
iscS,0,-1.23012050489501,0.00149075393825647,7.67926551711366,0.000200870705050506,16015,8829,4447,2692,2446,4344,317.919,391.799,226.983,119.884,123.604,176.873
hcpC_2,0,-2.29977214844874,0.00150170571815506,1.49343611423155,0.000202794064785883,272.706,162.385,110.857,10.8775,38.3355,54.7265,5.414,7.206,5.658,0.484,1.937,2.228
lepA,0,-1.20606198056771,0.00150170571815506,7.64262942001815,0.000202645877131424,13528,7896,5220,2370,2589,4514,268.549,350.395,266.438,105.544,130.831,183.795
cysM_1,0,-1.19753426597808,0.00150839283424767,4.32586997911485,0.000204146772022192,1501,939,398,263,326,326,29.797,41.669,20.315,11.712,16.474,13.274
,0,1.06636242276302,0.00152336717377384,4.63588440583411,0.000206400471152247,716,361,393,872,682,944,14.214,16.020,20.059,38.833,34.464,38.437
,0,1.13747032079027,0.00152357385207668,4.39895379702718,0.000206655567951971,544,311,342,633,684,849,10.799,13.801,17.456,28.190,34.565,34.568
,0,1.05129472793613,0.00152933727417884,6.23842503872447,0.000207665264089569,2536,1144,1000,2878,2334,2303,50.343,50.767,51.042,128.167,117.945,93.771
lpdV,0,1.94668603814649,0.00152986179337015,9.29319135815324,0.000208133160428704,19448,10419,3397,30564,29484,23854,386.069,462.357,173.389,1361.117,1489.922,971.256
rpsR,0,-1.33465940217356,0.00153265055641298,8.19264116927127,0.000208800508058051,22005,13249,6918,3699,3153,6468,436.829,587.942,353.107,164.729,159.331,263.356
,0,1.00089348576708,0.00153925935627721,4.15950562024678,0.000209930289311916,642,355,175,560,573,613,12.745,15.754,8.932,24.939,28.956,24.959
,0,-2.06159603829549,0.00154418226812091,7.79543080188404,0.000210831861320429,33322,15450,3911,2486,2436,2391,661.487,685.614,199.625,110.710,123.099,97.354
,0,-1.33723604280102,0.00154552077127936,3.95549775048244,0.000212347050918533,1481,502,407,222,154,324,29.400,22.277,20.774,9.886,7.782,13.192
,0,-1.22841035931038,0.00154552077127936,7.85518439519702,0.000212228867420924,15427.5,8006.79,7113.56,3105,2651.95,5167.03,306.257,355.312,363.089,138.276,134.012,210.384
,0,1.36598896388598,0.00154552077127936,8.7812758466475,0.000212396802969081,12608,5366,6000,15302,12405,22842,250.286,238.123,306.251,681.449,626.865,930.051
pyrG_1,0,-1.32126618186032,0.00154552077127936,8.7703667739181,0.000212067678209992,35858,18756,9939,5243,5195,9238,711.830,832.322,507.305,233.488,262.520,376.141
ybjJ,0,-1.07360638906373,0.00154552077127936,6.58754039304983,0.00021170620265546,7327,3129,2399,1197,1496,1947,145.451,138.854,122.449,53.306,75.598,79.275
,0,-1.02644038864357,0.00155144008442612,4.23711863325958,0.000213904021179634,1224,844,377,301,281,329,24.298,37.454,19.243,13.405,14.200,13.396
,0,1.10271142163134,0.00156215211926915,3.37463416951435,0.000215846626108586,297,144,168,349,291,409,5.896,6.390,8.575,15.542,14.705,16.653
,0,-1.17289620244234,0.00156743206798708,3.27752609374888,0.000216949123191288,734,435,191,134,156,156,14.571,19.304,9.749,5.967,7.883,6.352
,0,1.75535522306087,0.0015677097254894,2.96043685276431,0.000217315552944573,178,96,90,221,249,626,3.534,4.260,4.594,9.842,12.583,25.489
,0,1.24566278154987,0.00157609469086525,4.77115503912645,0.00021894771976247,801,598,232,1034,951,916,15.901,26.537,11.842,46.047,48.057,37.296
,0,1.14521738661424,0.00158024794888511,8.36721049780139,0.000220173372285295,11415,6049,3224,10296,9339,14692,226.603,268.432,164.559,458.515,471.930,598.210
,0,1.14599069117284,0.00158674632662398,5.82536096372245,0.000221373462769421,1689,799,816,1893,1429,2702,33.529,35.457,41.650,84.302,72.212,110.016
,0,-1.03571504981239,0.00160658650635782,7.99119038799967,0.000224859849376955,16154,8978,6642,3391,3754,5368,320.679,398.411,339.020,151.013,189.702,218.567
,0,1.15995319869196,0.00160909522155326,6.99097264464229,0.00022552971506728,3771,2326,1419,4727,4813,3627,74.859,103.219,72.428,210.509,243.216,147.679
rplD,0,-1.64898684200358,0.00160932041579651,9.12638270154913,0.000225962115319767,57746,29057,11907,6206,5351,11144,1146.336,1289.443,607.755,276.374,270.403,453.747
,0,1.203231538886,0.00161502700284673,3.55288754806836,0.000227195611200977,308,159,192,432,388,398,6.114,7.056,9.800,19.238,19.607,16.205
xerD_1,0,-1.04415848093345,0.00161502700284673,4.9957397062305,0.000227244819002431,1806,1019,1037,461,450,644,35.852,45.219,52.930,20.530,22.740,26.222
,0,1.01355633610735,0.00161541306418326,5.09404285574875,0.000227539923334801,1184,715,328,1100,1030,1220,23.504,31.729,16.742,48.987,52.049,49.674
thiG,0,-1.27728000395421,0.00161798931686255,5.83699856293834,0.000229448711881652,4448,2602,1234,701,656,1286,88.299,115.467,62.986,31.218,33.150,52.362
,0,1.05193530274191,0.00161798931686255,1.31299778331633,0.000228541128473565,76,41,32,77,84,84,1.509,1.819,1.633,3.429,4.245,3.420
,0,1.24060982261801,0.00161798931686255,5.03178506836444,0.000229832138764347,1127,599,285,1464,874,1203,22.372,26.581,14.547,65.197,44.166,48.982
hutC,0,-1.02578231098904,0.00161798931686255,7.3504397654338,0.000229802592957336,10046,5108,4860,2495,2197,3351,199.427,226.674,248.063,111.111,111.022,136.442
gatA,0,-1.23988285474243,0.00162242721196133,7.22583324958479,0.000230704361337175,12021,6649,3113,1861,1884,3127,238.633,295.058,158.893,82.877,95.205,127.321
,0,-1.19089888948576,0.00162970281002851,6.73439652725499,0.000231981842834584,8012,4376,2405,1307,1331,2408,159.049,194.191,122.756,58.205,67.260,98.046
,0,-1.44219047315818,0.00163463903511686,6.1549980433652,0.000232928143921853,4209,2351,3174,947,791,1348,83.554,104.329,162.007,42.173,39.972,54.886
,0,1.56882594507333,0.00163612572428318,7.40669037707171,0.000233383860208526,3775,2155,2329,8301,7333,5019,74.939,95.631,118.876,369.671,370.560,204.357
,0,1.28859379983358,0.00164876268748768,7.52256606954666,0.000235432203698494,4312,2820,2635,7701,6517,5829,85.599,125.141,134.495,342.951,329.325,237.338
morA,0,-1.15702862135266,0.00165672440058574,8.31761811034032,0.000236816023276454,18897,11411,9926,4811,5269,4716,375.131,506.378,506.641,214.250,266.260,192.020
,0,-1.46463167057152,0.00165735602734053,1.40628845500479,0.000238635552602616,240,122,56,38,25,51,4.764,5.414,2.858,1.692,1.263,2.077
dapE,0,-1.12425010479836,0.00165735602734053,4.91070649659622,0.00023850041000958,2322,1247,611,388,406,642,46.095,55.337,31.187,17.279,20.516,26.140
,0,-1.50728011786125,0.00165735602734053,2.41834868905931,0.000237820705497134,517,266,104,75,54,95,10.263,11.804,5.308,3.340,2.729,3.868
,0,-1.09973645308321,0.00165735602734053,5.90300943855718,0.000237977532940176,3572,1829,2030,844,841,1181,70.909,81.164,103.615,37.586,42.498,48.086
,0,1.07347178092607,0.00166048469927045,5.05953035237955,0.000239333537665006,1086,705,317,1252.86,965,1133,21.559,31.285,16.180,55.794,48.765,46.132
betT1,0,-1.74337799030249,0.0016676590333682,4.76141348493819,0.000240714401478614,1887,878,1457,299,254,524,37.459,38.962,74.368,13.315,12.835,21.336
leuS,0,-1.19888491078338,0.00167389237750945,9.12536984938092,0.00024226404807895,42273,22671,12796,7315,7029,11677,839.176,1006.056,653.131,325.761,355.198,475.449
,0,1.11857151610121,0.00167399399196213,3.32603689489537,0.000242851672801473,327,151,127,354,233,471,6.491,6.701,6.482,15.765,11.774,19.178
,0,1.04420515419581,0.00167465442125363,3.60703813921979,0.000243590405140313,395,262,116,438,332,450,7.841,11.627,5.921,19.506,16.777,18.323
fpr,0,-1.71434112465483,0.00167984891708436,6.76019298060103,0.000244878855404458,10349,5813,2572,1055,963,2501,205.442,257.960,131.280,46.983,48.664,101.832
ssb_2,0,1.0989503338713,0.00167984891708436,7.57999888371254,0.000244809440297814,5637.45,3109.69,2519.8,6139.41,4752.11,9235.53,111.911,137.997,128.615,273.408,240.139,376.040
pcaC_1,0,1.12735392510645,0.00169207905592622,3.12424457412344,0.000247166116382128,293,162,84,351,281,267,5.816,7.189,4.288,15.631,14.200,10.871
mtfA,0,-1.0987588816105,0.00169207905592622,5.01922391394117,0.000247165866904788,2449,1346,655,418,458,680,48.616,59.731,33.432,18.615,23.144,27.687
ureD,0,-1.31750697512462,0.0016929091544352,2.6488781133248,0.000247539704948715,523,289,127,78,73,132,10.382,12.825,6.482,3.474,3.689,5.375
